crime_id,date,polygon_id,shift_id,treated,boundary_id,boundary_distance,running_var,treated_polygon_id,control_polygon_id,x_magna_m,y_magna_m,is_duplicate_record,in_estimation_sample,within_distance_screen,treated_side,abs_distance_m,log_distance_m,distance_km
SUR-00430532-25,2025-03-10,3,8,0,3_11,20.333770562127267,20.333770562127267,11,3,993109.3698459738,1002507.3327347282,0,1,1,control,20.333770562127267,3.060291289581256,0.0203337705621272
SUR-00638489-25,2025-04-09,3,8,0,3_12,204.97297617386403,204.97297617386403,12,3,993036.4412139832,1002307.3800632944,0,1,1,control,204.97297617386403,5.327744976562238,0.204972976173864
SUR-01999489-24,2024-11-01,3,8,0,3_12,29.29830779387177,29.29830779387177,12,3,993406.1489280836,1004520.86608903,0,1,1,control,29.29830779387177,3.411091862568674,0.0292983077938717
SUR-02186273-24,2024-11-28,3,8,0,3_12,29.109992871067053,29.109992871067053,12,3,993426.7575406132,1004579.4250581224,0,1,1,control,29.109992871067053,3.404857105730647,0.029109992871067
SUR-00265640-25,2025-02-14,3,8,0,3_12,202.32648941258088,202.32648941258088,12,3,993273.9897280996,1004665.6960476012,0,1,1,control,202.32648941258088,5.314813009306132,0.2023264894125808
SUR-02001156-24,2024-11-01,3,8,0,3_12,137.10805672867895,137.10805672867895,12,3,993369.3817571094,1004767.7580776472,0,1,1,control,137.10805672867895,4.9280363985301925,0.1371080567286789
SUR-02067042-24,2024-11-10,3,8,0,3_12,137.10805672867895,137.10805672867895,12,3,993369.3817571094,1004767.7580776472,0,1,1,control,137.10805672867895,4.9280363985301925,0.1371080567286789
SUR-00757542-25,2025-04-27,3,8,0,3_12,255.868281316416,255.868281316416,12,3,993273.6123332748,1004858.5515000152,0,1,1,control,255.868281316416,5.548563429449231,0.255868281316416
SUR-00755544-25,2025-04-27,3,8,0,3_12,194.23269155408408,194.23269155408408,12,3,993449.5787897472,1005026.1462787326,0,1,1,control,194.23269155408408,5.274192137180039,0.1942326915540841
SUR-00755607-25,2025-04-27,3,8,0,3_12,194.23269155408408,194.23269155408408,12,3,993449.5787897472,1005026.1462787326,0,1,1,control,194.23269155408408,5.274192137180039,0.1942326915540841
SUR-00211839-25,2025-02-05,3,8,0,3_12,516.2150329666256,516.2150329666256,12,3,992820.8189445164,1002074.8220654264,0,1,1,control,516.2150329666256,6.248458712536054,0.5162150329666256
SUR-02006653-24,2024-11-02,3,8,1,3_11,269.0567357445649,-269.0567357445649,3,11,992792.3995626906,1002317.6650300312,0,1,1,treated,269.0567357445649,5.598632069310934,-0.2690567357445649
SUR-02006649-24,2024-11-02,3,8,1,3_11,269.0567357445649,-269.0567357445649,3,11,992792.3995626906,1002317.6650300312,0,1,1,treated,269.0567357445649,5.598632069310934,-0.2690567357445649
SUR-02298698-24,2024-12-13,3,8,0,3_11,965.7586701265216,965.7586701265216,11,3,992863.881686171,1003423.0328854992,0,1,1,control,965.7586701265216,6.873948898770462,0.9657586701265216
SUR-00517240-25,2025-03-23,3,8,1,3_12,634.4561378571093,-634.4561378571093,3,12,992773.0439366588,1004487.5393491752,0,1,1,treated,634.4561378571093,6.454343068353127,-0.6344561378571093
SUR-00449095-25,2025-03-13,3,8,0,3_12,664.9658227119323,664.9658227119323,12,3,992856.4377737476,1004893.5354217534,0,1,1,control,664.9658227119323,6.501238351974263,0.6649658227119324
SUR-00700671-25,2025-04-18,3,8,0,3_12,570.3670241342754,570.3670241342754,12,3,992864.822088411,1004604.5506336256,0,1,1,control,570.3670241342754,6.348031777480799,0.5703670241342754
SUR-00517670-25,2025-03-23,3,8,1,3_11,96.48859288891263,-96.48859288891263,3,11,992887.6830304996,1001964.5562786174,0,1,1,treated,96.48859288891263,4.579735375148082,-0.0964885928889126
SUR-00517613-25,2025-03-23,3,8,1,3_11,96.48859288891263,-96.48859288891263,3,11,992887.6830304996,1001964.5562786174,0,1,1,treated,96.48859288891263,4.579735375148082,-0.0964885928889126
SUR-00517546-25,2025-03-23,3,8,1,3_11,98.446316577508,-98.446316577508,3,11,992887.3756302536,1001976.4670429768,0,1,1,treated,98.446316577508,4.599617966680506,-0.098446316577508
SUR-00702279-25,2025-04-19,3,8,1,3_11,78.26842796980982,-78.26842796980982,3,11,992925.0414961916,1002051.8205525292,0,1,1,treated,78.26842796980982,4.372839915314081,-0.0782684279698098
SUR-00702342-25,2025-04-19,3,8,1,3_11,56.83380058276746,-56.83380058276746,3,11,992960.8582190394,1002109.5331731417,0,1,1,treated,56.83380058276746,4.057573389927104,-0.0568338005827674
SUR-00158031-25,2025-01-27,3,8,0,3_12,172.49898778678622,172.49898778678622,12,3,992945.5013072664,1002545.340814499,0,1,1,control,172.49898778678622,5.156171765287972,0.1724989877867862
SUR-00734829-25,2025-04-24,3,8,0,3_11,352.95366250634675,352.95366250634675,11,3,992881.0317324718,1002749.202583686,0,1,1,control,352.95366250634675,5.869166007691304,0.3529536625063467
SUR-00735167-25,2025-04-24,3,8,0,3_11,352.95366250634675,352.95366250634675,11,3,992881.0317324718,1002749.202583686,0,1,1,control,352.95366250634675,5.869166007691304,0.3529536625063467
SUR-00579418-25,2025-03-31,3,8,0,3_12,47.74239799484069,47.74239799484069,12,3,993214.3483017836,1003383.1660265408,0,1,1,control,47.74239799484069,3.886549246716804,0.0477423979948406
SUR-00082872-25,2025-01-15,3,8,0,3_11,1232.604815567186,1232.604815567186,11,3,993033.2817463344,1003722.1563650497,0,1,1,control,1232.604815567186,7.117695906471344,1.232604815567186
SUR-00367460-25,2025-03-01,3,8,0,3_11,1234.6427401052415,1234.6427401052415,11,3,993149.8776273178,1003727.233996276,0,1,1,control,1234.6427401052415,7.1193465510137175,1.2346427401052416
SUR-00395477-25,2025-03-05,3,8,1,3_12,469.3104941062898,-469.3104941062898,3,12,993043.4305199846,1004831.96560393,0,1,1,treated,469.3104941062898,6.153393102345029,-0.4693104941062898
SUR-00642305-25,2025-04-10,3,8,1,3_12,469.3104941062898,-469.3104941062898,3,12,993043.4305199846,1004831.96560393,0,1,1,treated,469.3104941062898,6.153393102345029,-0.4693104941062898
SUR-00645016-25,2025-04-10,3,8,1,3_12,347.7940861213171,-347.7940861213171,3,12,993036.8245262218,1004335.2668087704,0,1,1,treated,347.7940861213171,5.854481736963671,-0.347794086121317
SUR-00645159-25,2025-04-10,3,8,1,3_12,347.7940861213171,-347.7940861213171,3,12,993036.8245262218,1004335.2668087704,0,1,1,treated,347.7940861213171,5.854481736963671,-0.347794086121317
SUR-00337981-25,2025-02-24,3,8,1,3_12,16.48464820908388,-16.48464820908388,3,12,993310.5632144978,1003827.0134200812,0,1,1,treated,16.48464820908388,2.8613232507295163,-0.0164846482090838
SUR-00210120-25,2025-02-05,3,8,0,3_12,229.37184760186892,229.37184760186892,12,3,992961.4571517324,1002853.4571862436,0,1,1,control,229.37184760186892,5.439694732128025,0.2293718476018689
SUR-02042969-24,2024-11-07,3,8,0,3_11,1875.5322961683985,1875.5322961683985,11,3,992898.3220155764,1004354.815641122,0,1,1,control,1875.5322961683985,7.537180829281433,1.8755322961683984
SUR-00634404-25,2025-04-09,3,8,0,3_12,527.8182365225155,527.8182365225155,12,3,992924.3792182296,1004649.2522885096,0,1,1,control,527.8182365225155,6.270644774558779,0.5278182365225155
SUR-00642344-25,2025-04-10,3,8,1,3_12,533.5105991164538,-533.5105991164538,3,12,992995.740003812,1004906.4996336944,0,1,1,treated,533.5105991164538,6.281351560233791,-0.5335105991164538
SUR-00494424-25,2025-03-19,3,8,0,3_11,1776.6696027052913,1776.6696027052913,11,3,989560.9594526608,1003851.9305445722,0,1,1,control,1776.6696027052913,7.4830585735560815,1.7766696027052913
SUR-00456059-25,2025-03-14,3,8,1,3_11,1859.217147537435,-1859.217147537435,3,11,989578.9943282518,1003949.9499553042,0,1,1,treated,1859.217147537435,7.528448505880832,-1.859217147537435
SUR-02045970-24,2024-11-07,3,8,0,3_11,1959.3684762514767,1959.3684762514767,11,3,989632.6875111704,1004036.9761666156,0,1,1,control,1959.3684762514767,7.580887732642625,1.9593684762514767
SUR-00274384-25,2025-02-15,3,8,1,3_11,1961.8302997861315,-1961.8302997861315,3,11,989637.5484428874,1004035.80114922,0,1,1,treated,1961.8302997861315,7.582142741118267,-1.9618302997861317
SUR-00760030-25,2025-04-28,3,8,1,3_11,1993.4105679810712,-1993.4105679810712,3,11,990023.426315369,1003599.1948438368,0,1,1,treated,1993.4105679810712,7.598103831022561,-1.9934105679810712
SUR-00520532-25,2025-03-23,3,8,1,3_11,1868.0681066600143,-1868.0681066600143,3,11,989834.4432373052,1003664.019739503,0,1,1,treated,1868.0681066600143,7.533195246952157,-1.8680681066600144
SUR-00272890-25,2025-02-15,3,8,1,3_11,1926.591058889244,-1926.591058889244,3,11,989945.0727986532,1003600.5140920472,0,1,1,treated,1926.591058889244,7.564026346287504,-1.926591058889244
SUR-00162485-25,2025-01-28,3,8,1,3_11,1999.0941863250985,-1999.0941863250985,3,11,990029.7654497,1003599.5722305372,0,1,1,treated,1999.0941863250985,7.600949551595783,-1.9990941863250984
SUR-02078775-24,2024-11-11,3,8,1,3_11,1957.7490897947337,-1957.7490897947337,3,11,989839.2048873194,1003809.0614494344,0,1,1,treated,1957.7490897947337,7.580061328983324,-1.9577490897947336
SUR-00451839-25,2025-03-13,3,8,0,3_12,1456.1756382644164,1456.1756382644164,12,3,991710.1964230152,1002129.0305947248,0,1,1,control,1456.1756382644164,7.284255346812127,1.4561756382644164
SUR-00339065-25,2025-02-24,3,8,1,3_11,1464.037118668579,-1464.037118668579,3,11,991658.2391006736,1002718.819548584,0,1,1,treated,1464.037118668579,7.289635858105331,-1.464037118668579
SUR-00338059-25,2025-02-24,3,8,1,3_11,1464.037118668579,-1464.037118668579,3,11,991658.2391006736,1002718.819548584,0,1,1,treated,1464.037118668579,7.289635858105331,-1.464037118668579
SUR-00249240-25,2025-02-11,3,8,0,3_11,1433.3497905606437,1433.3497905606437,11,3,991675.5229892216,1002652.1138105696,0,1,1,control,1433.3497905606437,7.268466917886198,1.4333497905606436
SUR-00328259-25,2025-02-23,3,8,0,3_12,1491.1739519197383,1491.1739519197383,12,3,991692.7787206497,1002064.2493231628,0,1,1,control,1491.1739519197383,7.307989363726186,1.4911739519197382
SUR-02232670-24,2024-12-04,3,8,0,3_11,1519.0407126676178,1519.0407126676178,11,3,991700.9448802484,1003040.3531110064,0,1,1,control,1519.0407126676178,7.326492398131368,1.5190407126676178
SUR-00053489-25,2025-01-10,3,8,1,3_12,1442.3200259738844,-1442.3200259738844,3,12,991735.3023669363,1002944.2618472432,0,1,1,treated,1442.3200259738844,7.274701312406397,-1.4423200259738844
SUR-00162936-25,2025-01-28,3,8,1,3_12,1478.2068217279937,-1478.2068217279937,3,12,991673.7742967264,1002841.7989999928,0,1,1,treated,1478.2068217279937,7.2992612918308,-1.4782068217279936
SUR-00047011-25,2025-01-09,3,8,0,3_12,1492.5312088213775,1492.5312088213775,12,3,991684.8849471548,1002085.3281044712,0,1,1,control,1492.5312088213775,7.308898533869962,1.4925312088213776
SUR-00457442-25,2025-03-14,3,8,1,3_11,42.22410303681534,-42.22410303681534,3,11,991904.1392336875,1001214.8870515436,0,1,1,treated,42.22410303681534,3.766398280326064,-0.0422241030368153
SUR-00161586-25,2025-01-28,3,8,1,3_11,1016.9208641814,-1016.9208641814,3,11,991569.2958479748,1002221.9660873272,0,1,1,treated,1016.9208641814,6.925517457528314,-1.0169208641814
SUR-02267891-24,2024-12-08,3,8,1,3_11,1016.9208641814,-1016.9208641814,3,11,991569.2958479748,1002221.9660873272,0,1,1,treated,1016.9208641814,6.925517457528314,-1.0169208641814
SUR-00253004-25,2025-02-11,3,8,0,3_11,1027.0140279984018,1027.0140279984018,11,3,991579.5762458944,1002231.1797527076,0,1,1,control,1027.0140279984018,6.935384091834848,1.027014027998402
SUR-02326813-24,2024-12-16,3,8,0,3_12,1560.9324317550456,1560.9324317550456,12,3,991579.5762458944,1002231.1797527076,0,1,1,control,1560.9324317550456,7.353679071944821,1.5609324317550457
SUR-02326813-24,2024-12-16,3,8,0,3_12,1560.9324317550456,1560.9324317550456,12,3,991579.5762458944,1002231.1797527076,1,1,1,control,1560.9324317550456,7.353679071944821,1.5609324317550457
SUR-00391210-25,2025-03-04,3,8,0,3_12,1224.3592963846131,1224.3592963846131,12,3,992422.7232788436,1001489.0071119624,0,1,1,control,1224.3592963846131,7.1109893831449735,1.224359296384613
SUR-01049169-24,2024-06-11,3,8,1,3_11,425.7415497260642,-425.7415497260642,3,11,992116.959888948,1001551.1652347574,0,1,1,treated,425.7415497260642,6.056178560016434,-0.4257415497260642
SUR-01506307-24,2024-08-20,3,8,1,3_11,431.8752787519214,-431.8752787519214,3,11,992104.4431464418,1001563.105750412,0,1,1,treated,431.8752787519214,6.070449646677149,-0.4318752787519214
SUR-00925719-24,2024-05-24,3,8,1,3_11,409.8815096422143,-409.8815096422143,3,11,992217.1190707274,1001572.0926024566,0,1,1,treated,409.8815096422143,6.018304875222953,-0.4098815096422143
SUR-00844674-24,2024-05-11,3,8,0,3_11,410.3702522943735,410.3702522943735,11,3,992229.991222796,1001578.0583164254,0,1,1,control,410.3702522943735,6.019493666131876,0.4103702522943734
SUR-00678708-25,2025-04-15,3,8,0,3_11,342.8971678911097,342.8971678911097,11,3,992483.86909804,1001620.3091018138,0,1,1,control,342.8971678911097,5.840342682135656,0.3428971678911097
SUR-00693611-24,2024-04-18,3,8,1,3_11,544.4484240022105,-544.4484240022105,3,11,992122.417041464,1001677.5591663636,0,1,1,treated,544.4484240022105,6.301608252686233,-0.5444484240022105
SUR-00978937-24,2024-06-01,3,8,0,3_12,1291.210119010231,1291.210119010231,12,3,992122.417041464,1001677.5591663636,0,1,1,control,1291.210119010231,7.164109301932462,1.291210119010231
SUR-00521106-25,2025-03-23,3,8,1,3_11,173.0536822981844,-173.0536822981844,3,11,992011.467166902,1001321.4999627866,0,1,1,treated,173.0536822981844,5.159363770587426,-0.1730536822981844
SUR-00616702-25,2025-04-06,3,8,0,3_11,641.7351236375104,641.7351236375104,11,3,992072.655478028,1001791.1225353916,0,1,1,control,641.7351236375104,6.4657327010123575,0.6417351236375104
SUR-00704857-25,2025-04-19,3,8,1,3_11,710.7431186130273,-710.7431186130273,3,11,991323.6359522324,1001936.5451688808,0,1,1,treated,710.7431186130273,6.567717057847309,-0.7107431186130273
SUR-00704792-25,2025-04-19,3,8,1,3_11,710.7431186130273,-710.7431186130273,3,11,991323.6359522324,1001936.5451688808,0,1,1,treated,710.7431186130273,6.567717057847309,-0.7107431186130273
SUR-00046391-25,2025-01-09,3,8,0,3_12,1919.8098904278647,1919.8098904278647,12,3,991250.2072371858,1002056.0510227872,0,1,1,control,1919.8098904278647,7.560502194012834,1.9198098904278649
SUR-02299134-24,2024-12-13,3,8,0,3_11,916.8173973427852,916.8173973427852,11,3,991521.240460986,1002125.7623932177,0,1,1,control,916.8173973427852,6.821998457264612,0.9168173973427852
SUR-00734458-25,2025-04-24,3,8,0,3_11,564.6728623755274,564.6728623755274,11,3,991135.2145692996,1001785.9838409662,0,1,1,control,564.6728623755274,6.33801592943871,0.5646728623755274
SUR-02255222-24,2024-12-07,3,8,0,3_12,1217.9922218946726,1217.9922218946726,12,3,991970.8503317208,1002094.8527746076,0,1,1,control,1217.9922218946726,7.1057797487346415,1.2179922218946726
SUR-02263023-24,2024-12-08,3,8,1,3_11,972.0079463737138,-972.0079463737138,3,11,991946.8134518754,1002155.2880405928,0,1,1,treated,972.0079463737138,6.880392249032115,-0.9720079463737138
SUR-00394372-25,2025-03-04,3,8,0,3_12,1290.5733070534209,1290.5733070534209,12,3,991872.8963911724,1002162.046613922,0,1,1,control,1290.5733070534209,7.163616372096873,1.2905733070534209
SUR-00756661-25,2025-04-27,3,8,0,3_12,1395.3954983839787,1395.3954983839787,12,3,991843.7858527052,1001936.952012024,0,1,1,control,1395.3954983839787,7.241649551496079,1.3953954983839787
SUR-02333228-24,2024-12-17,3,8,1,3_11,485.0792538635485,-485.0792538635485,3,11,992525.9399351632,1002133.579264355,0,1,1,treated,485.0792538635485,6.1863716843987175,-0.4850792538635485
SUR-02333223-24,2024-12-17,3,8,1,3_11,488.0579200619248,-488.0579200619248,3,11,992530.6508302356,1002163.4137191712,0,1,1,treated,488.0579200619248,6.1924809283951125,-0.4880579200619248
SUR-00451818-25,2025-03-13,3,8,0,3_12,834.0433946500157,834.0433946500157,12,3,992327.9944116164,1002236.3506126172,0,1,1,control,834.0433946500157,6.727483693141218,0.8340433946500156
SUR-00551808-25,2025-03-28,3,8,0,3_11,649.6774124071924,649.6774124071924,11,3,992392.078270474,1002289.1238820924,0,1,1,control,649.6774124071924,6.478013993138628,0.6496774124071923
SUR-00551746-25,2025-03-28,3,8,0,3_11,649.6774124071924,649.6774124071924,11,3,992392.078270474,1002289.1238820924,0,1,1,control,649.6774124071924,6.478013993138628,0.6496774124071923
SUR-00054996-25,2025-01-10,3,8,1,3_11,642.0437168048101,-642.0437168048101,3,11,992404.042541398,1002305.6646246088,0,1,1,treated,642.0437168048101,6.466212710736454,-0.6420437168048101
SUR-00134727-25,2025-01-24,3,8,0,3_11,652.0401225990822,652.0401225990822,11,3,992404.1342243257,1002347.503145506,0,1,1,control,652.0401225990822,6.481638570879029,0.6520401225990822
SUR-00640970-25,2025-04-10,3,8,1,3_11,863.6507363056753,-863.6507363056753,3,11,992157.2040635368,1002219.8564535076,0,1,1,treated,863.6507363056753,6.762325652336567,-0.8636507363056753
SUR-00759598-25,2025-04-28,3,8,1,3_12,592.5382098501132,-592.5382098501132,3,12,992585.9157476958,1002845.662408822,0,1,1,treated,592.5382098501132,6.3861015925167495,-0.5925382098501132
SUR-02369749-24,2024-12-22,3,8,0,3_11,1044.378494551106,1044.378494551106,11,3,992011.3447189888,1002393.6820575916,0,1,1,control,1044.378494551106,6.952134294564552,1.044378494551106
SUR-02365822-24,2024-12-22,3,8,0,3_11,1201.709954122116,1201.709954122116,11,3,991867.227639596,1002466.1310113458,0,1,1,control,1201.709954122116,7.092332584762005,1.201709954122116
SUR-00264732-25,2025-02-14,3,8,0,3_12,1294.166882828847,1294.166882828847,12,3,991821.2079546192,1002477.6616817632,0,1,1,control,1294.166882828847,7.166394832880296,1.294166882828847
SUR-02266932-24,2024-12-08,3,8,1,3_11,1162.3249024826323,-1162.3249024826323,3,11,991911.1072310742,1002479.4084555788,0,1,1,treated,1162.3249024826323,7.059037479352503,-1.1623249024826323
SUR-02266838-24,2024-12-08,3,8,1,3_11,1162.3249024826323,-1162.3249024826323,3,11,991911.1072310742,1002479.4084555788,0,1,1,treated,1162.3249024826323,7.059037479352503,-1.1623249024826323
SUR-00338713-25,2025-02-24,3,8,1,3_11,1114.6196599432392,-1114.6196599432392,3,11,991980.550601208,1002554.3546622496,0,1,1,treated,1114.6196599432392,7.017165278351048,-1.1146196599432392
SUR-02002847-24,2024-11-01,3,8,0,3_12,1258.2009128288869,1258.2009128288869,12,3,991858.198832738,1002574.2221071376,0,1,1,control,1258.2009128288869,7.138232602590518,1.258200912828887
SUR-02269439-24,2024-12-08,3,8,1,3_11,1266.2205023323577,-1266.2205023323577,3,11,991867.1115707792,1002739.6324206884,0,1,1,treated,1266.2205023323577,7.144581200168829,-1.2662205023323576
SUR-00108043-25,2025-01-19,3,8,1,3_12,1220.4317052250844,-1220.4317052250844,3,12,991919.888578678,1002760.575572279,0,1,1,treated,1220.4317052250844,7.107778978553557,-1.2204317052250844
SUR-02127747-24,2024-11-19,3,8,0,3_12,1084.424277780227,1084.424277780227,12,3,992071.9945633442,1002215.5755008634,0,1,1,control,1084.424277780227,6.989726228967349,1.0844242777802269
SUR-00046956-25,2025-01-09,3,8,0,3_12,1085.9607624905505,1085.9607624905505,12,3,992076.4930657356,1002194.9305791416,0,1,1,control,1085.9607624905505,6.991140789404883,1.0859607624905503
SUR-02297970-24,2024-12-13,3,8,0,3_11,1009.7043216755844,1009.7043216755844,11,3,991862.1090332036,1002207.7168022004,0,1,1,control,1009.7043216755844,6.918402714994682,1.0097043216755843
SUR-00491554-25,2025-03-19,3,8,0,3_11,945.0518486353384,945.0518486353384,11,3,992071.9945633442,1002215.5755008634,0,1,1,control,945.0518486353384,6.852297375832558,0.9450518486353384
